factor,source_type,signal_date,available_at,available_at_rule,execution_date,execution_price,exit_date,return_lag_sessions,rationale
dealer_net_buy,institutional_flow,2021-01-04,2021-01-04T18:00:00+08:00,same_session_after_close,2021-01-05,next_exchange_session_close,2021-01-06,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-13,2021-07-13T18:00:00+08:00,same_session_after_close,2021-07-14,next_exchange_session_close,2021-07-15,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-14,2021-07-14T18:00:00+08:00,same_session_after_close,2021-07-15,next_exchange_session_close,2021-07-16,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-15,2021-07-15T18:00:00+08:00,same_session_after_close,2021-07-16,next_exchange_session_close,2021-07-19,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-16,2021-07-16T18:00:00+08:00,same_session_after_close,2021-07-19,next_exchange_session_close,2021-07-20,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-19,2021-07-19T18:00:00+08:00,same_session_after_close,2021-07-20,next_exchange_session_close,2021-07-21,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-20,2021-07-20T18:00:00+08:00,same_session_after_close,2021-07-21,next_exchange_session_close,2021-07-22,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-21,2021-07-21T18:00:00+08:00,same_session_after_close,2021-07-22,next_exchange_session_close,2021-07-23,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-22,2021-07-22T18:00:00+08:00,same_session_after_close,2021-07-23,next_exchange_session_close,2021-07-26,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-23,2021-07-23T18:00:00+08:00,same_session_after_close,2021-07-26,next_exchange_session_close,2021-07-27,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-26,2021-07-26T18:00:00+08:00,same_session_after_close,2021-07-27,next_exchange_session_close,2021-07-28,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-27,2021-07-27T18:00:00+08:00,same_session_after_close,2021-07-28,next_exchange_session_close,2021-07-29,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-28,2021-07-28T18:00:00+08:00,same_session_after_close,2021-07-29,next_exchange_session_close,2021-07-30,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-29,2021-07-29T18:00:00+08:00,same_session_after_close,2021-07-30,next_exchange_session_close,2021-08-02,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-07-30,2021-07-30T18:00:00+08:00,same_session_after_close,2021-08-02,next_exchange_session_close,2021-08-03,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-08-02,2021-08-02T18:00:00+08:00,same_session_after_close,2021-08-03,next_exchange_session_close,2021-08-04,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-08-03,2021-08-03T18:00:00+08:00,same_session_after_close,2021-08-04,next_exchange_session_close,2021-08-05,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2021-08-04,2021-08-04T18:00:00+08:00,same_session_after_close,2021-08-05,next_exchange_session_close,2021-08-06,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
